"","FrameID","U_des","alpha","alpha_std","rho","rho_std","visc","visc_std","U","U_std","Re_c","Re_c_std","L","L_std","D","D_std","Y","Y_std","n","n_std","l","l_std","m","m_std","CL","CL_std","CD","CD_std","CY","CY_std","Cn","Cn_std","Cl","Cl_std","Cm","Cm_std","L_comp","L_comp_std","D_comp","D_comp_std","m_comp","m_comp_std"
"1","F1380","high",18,7.21687836487032e-05,1.15644934915683,0.000576965779521514,1.82891072517475e-05,6.10663628096217e-10,18.4659684099522,0.0705428074005058,1167632.56157292,4460.92517828936,13.5265414734285,0.627632011663866,3.17903850531052,0.401453887179032,-0.86277037082328,0.284693767880326,-0.402684582977952,0.0592803413067318,1.86616472836905,0.0828338715426551,-0.779941394620331,0.0435746371941521,0.0686034523730234,0.00319734670413407,0.0161233392230748,0.00203789963178998,-0.00437576938346741,0.00144442995420914,-0.00204232195376374,0.000300774496556635,0.00946475071357857,0.000422154454308175,-0.00395568020285848,0.00022164057891776,0.107192894332849,0.00499585422520948,0.0251927175360543,0.00318421817467184,-0.00772593789620797,0.000432891755698751
"2","F1380","high",20,7.21687836487032e-05,1.15634579247794,0.000577867090252043,1.82903706664213e-05,7.32644541979373e-10,18.4136747295937,0.07432213086297,1164141.26788111,4699.29248805259,13.5631394946088,0.73054486955614,3.55816452176791,0.48992121290146,-0.977778679692789,0.32435221769663,-0.461076103005971,0.0775308339408716,1.84382126737049,0.0998225171861849,-0.785200652335481,0.0494269476294152,0.069186532499587,0.00372980084793402,0.0181504485316269,0.00250195663993087,-0.00498771810367786,0.00165567204599329,-0.00235198176632229,0.000395742573977093,0.00940546251028861,0.000509090316270701,-0.00400536398472488,0.000252295651309997,0.108103957030605,0.00582781382489691,0.028360075830667,0.00390930724989199,-0.00782297653266577,0.000492764943964837
"3","F1380","high",22,7.21687836487032e-05,1.15632003352721,0.00057810678249485,1.8290684958012e-05,7.61738391054813e-10,18.3730452601423,0.0765678493121922,1161526.77496632,4841.10299797357,13.5167133308779,0.80906187020957,3.96209509589672,0.551076971034128,-1.01707433665952,0.361621648060123,-0.514993857540195,0.0906419890265766,1.82238755582447,0.114954916680868,-0.794992235766679,0.0546370842175744,0.0692565349517123,0.00414868907941734,0.0203008653637813,0.00282473430588364,-0.00521125532672483,0.00185398979717534,-0.00263871025607771,0.000464579409092583,0.00933749531901378,0.000589349155465217,-0.00407335764360249,0.000280043228506423,0.108213335862051,0.00648232668658959,0.0317201021309083,0.00441364735294319,-0.00795577664766111,0.000546959430676607
"4","F1380","high",24,7.21687836487032e-05,1.15632808322853,0.00057678848631328,1.8290586740394e-05,5.94046201691662e-10,18.302165065829,0.070680198544172,1157060.06318343,4468.75415697402,13.1415932905652,0.714217628772379,4.56349624562012,0.586773518476643,-1.21647617386816,0.337869335363334,-0.585655658313292,0.0895787436612127,1.76919281861037,0.0950791515813007,-0.81979030966916,0.053067754374715,0.0678565865216418,0.00370725538523472,0.0235636022958058,0.00303266931298038,-0.00628127190657035,0.00174583115948033,-0.00302403163539964,0.000462962948025686,0.00913522302167809,0.000493105095549924,-0.00423298536545079,0.000274689597780811,0.106025916440065,0.00579258653942925,0.0368181285871965,0.00473854580153184,-0.00826754954189607,0.000536503120665647
"5","F1380","high",25,7.21687836487032e-05,1.15626251686431,0.000578442428826316,1.82913867719129e-05,8.01889333404933e-10,18.2671503963981,0.0704533666305142,1154730.45082132,4454.2643114851,12.8940642478176,0.690510927642193,4.80921627339833,0.579174137321024,-1.2513855321643,0.333449356117847,-0.614047596449396,0.0872606438264252,1.74061274076418,0.0914003690093856,-0.82619902567062,0.0530364204440642,0.0668377420023154,0.00360026538107346,0.0249290797949249,0.00300695751701565,-0.00648668889317685,0.00172940054560295,-0.00318298048154778,0.000452790347316328,0.00902264972914418,0.000476716996624627,-0.00428268979113267,0.000276119422413467,0.104433971878618,0.00562541465792728,0.0389516871795702,0.00469837112033695,-0.00836462849830599,0.000539295746901304
"6","F1380","high",23,7.21687836487032e-05,1.15626882578797,0.000576720811518142,1.82913097883287e-05,5.88526183317477e-10,18.3322412821699,0.0734476812273639,1158856.27364541,4643.27343311126,13.3271101092261,0.7394903606579,4.27917472990872,0.541014259009556,-1.15300093579824,0.330800150881463,-0.549693593603181,0.0829968040503944,1.79531641198593,0.0996654844457392,-0.810284192101294,0.0528907456139001,0.0685924058028335,0.00382148101006994,0.0220241963313511,0.00278577838187295,-0.00593430289321082,0.00170316329046918,-0.00282918095000543,0.00042736126373912,0.00924019317512618,0.000514999685181983,-0.00417039715772713,0.000272707037578768,0.107175634066927,0.00597106407823428,0.0344128067677361,0.00435277872167648,-0.0081453069486858,0.000532630932771031
"7","F1380","high",21,7.21687836487032e-05,1.15628011802031,0.000578220150429823,1.82911719983438e-05,7.76672118804235e-10,18.3945753412195,0.0753440936252408,1162816.78114473,4763.47971321605,13.5295753375406,0.765278344841007,3.71792906148805,0.535991841200959,-1.08395805197826,0.346666367755939,-0.486623625802897,0.0869365570139047,1.82408948110477,0.10742421350329,-0.788780527294123,0.0511483293043566,0.0691626413187774,0.00392340767136456,0.0190059028249662,0.00274025081608416,-0.00554114967271401,0.00177344412475432,-0.00248760027192152,0.000444524602087239,0.00932467157080309,0.00055046517555106,-0.00403221411814069,0.000261887166594272,0.10806662706059,0.00613032448650713,0.0296967231640097,0.00428164190013149,-0.00787541819949354,0.000511498372254438
"8","F1380","high",19,7.21687836487032e-05,1.15623756799043,0.000576643452905328,1.8291691212602e-05,5.79451915096623e-10,18.4489764275066,0.0707330855412301,1166179.73639073,4471.46524047659,13.6059790050775,0.772801968213783,3.33968896115812,0.46633600208265,-1.0056523403866,0.332652455756145,-0.429978748228304,0.076714912134822,1.85703206626856,0.106983476672391,-0.78553928886131,0.0514151379108253,0.0691461754872931,0.00393529330938796,0.016972444165542,0.0023716003726231,-0.00511076881579996,0.00169155133701438,-0.00218517064958764,0.000390014837800232,0.00943751751283886,0.000544565695899477,-0.00399214474015412,0.000261608169407606,0.108040899198896,0.00614889579591869,0.0265194440086594,0.00370562558222359,-0.00779715769561352,0.00051095345587423
"9","F1380","high",17,7.21687836487032e-05,1.15619447444761,0.000576741286327907,1.8292217088551e-05,5.9688627107441e-10,18.495197489654,0.0729774780891617,1169024.23789512,4613.04291395773,13.6018294875967,0.583827160765628,2.93544231574671,0.392534159308198,-0.758022488483201,0.277593458714563,-0.363829362904167,0.0567253388791882,1.90953420645335,0.0784028710700969,-0.785911904098511,0.0398940582089538,0.0687825838605738,0.00297243918003285,0.0148441286839275,0.00198671669786096,-0.00383321562954756,0.00140382711628935,-0.00183983512568768,0.000286885505418675,0.00965625225707915,0.000400061214245503,-0.0039742485744269,0.000202752637220811,0.107472787282147,0.00464443621880133,0.0231939510686367,0.00310424484040775,-0.00776220424692754,0.000396001244571896
"10","F1380","high",0,7.21687836487032e-05,1.15636711645194,0.000577413368302568,1.82901104951485e-05,6.75941593386516e-10,18.7323105679803,0.0637001145370429,1184324.60873997,4027.89838300409,4.74630410892858,0.26522218788367,0.624984778345266,0.246562949589937,-0.00279260806298143,0.1585944893002,0.0264837659392229,0.0327019559004068,0.800047095109436,0.032038437144039,-0.396092103577606,0.0263142401278662,0.0233941421679936,0.00130890798872135,0.00308049851460985,0.00121525835394305,-1.3764535214247e-05,0.000781701221569206,0.000130536301784907,0.00016118222201948,0.0039433662602596,0.000158712505773223,-0.00195230536646037,0.00012991490609811,0.03655334713749,0.00204516873237711,0.00481327892907789,0.00189884117803602,-0.00381309641886791,0.000253740050972871
"11","F1380","high",15,7.21687836487032e-05,1.15627067340488,0.000576761952874437,1.82912872432132e-05,5.94365347492923e-10,18.5468492876756,0.0708935346427038,1172425.84571824,4481.85606635496,13.6481509544926,0.417683745277443,2.45430746243792,0.289101089407536,-0.350482438945205,0.234235266529399,-0.278288423960109,0.0332486669665487,2.01329766346289,0.0451076025545974,-0.791704211275658,0.0346921177362742,0.068628422534835,0.00212007402546158,0.0123412504832491,0.00145470383802462,-0.00176236744385168,0.00117818246492118,-0.00139934674006525,0.000167212334202492,0.0101236748624212,0.000230196902203557,-0.00398100895243608,0.000175173213722545,0.10723191021068,0.00331261566478371,0.0192832038800767,0.00227297474691346,-0.00777540811022672,0.000342135183051846
"12","F1380","high",2,7.21687836487032e-05,1.15639533657033,0.000577764470325803,1.82897661960121e-05,7.17518803451629e-10,18.70355520145,0.064766740475081,1182557.7090733,4095.56866047497,6.34176712478181,0.201127621096248,0.746479478454031,0.174308362907873,-0.0306481726793773,0.146864605996817,0.0217872804207834,0.0211214802581613,1.0272102062313,0.0235003439029599,-0.486673749207152,0.0172109241427758,0.0313534707284253,0.00100462766602708,0.00369056794684555,0.000861896944172685,-0.000151523473832326,0.000726142269301615,0.000107715538190553,0.000104419587283174,0.00507849066345539,0.000118163509988921,-0.00240609767748045,8.57129252167182e-05,0.0489897980131644,0.00156973072816731,0.00576651241694617,0.00134671397526982,-0.00469940952632901,0.000167408057063903
"13","F1380","high",13,7.21687836487032e-05,1.15625540247082,0.000577022596323158,1.82914735848713e-05,6.31950756602919e-10,18.5863022307456,0.07675021936886,1174892.34897016,4851.98678697674,12.8000444093323,0.36053190844327,2.08468681708059,0.275509341518343,-0.354646816615888,0.22527626556173,-0.207846676390612,0.0304655843022238,1.90491416096843,0.0393910560825764,-0.758321698664933,0.0249798046404691,0.0640916876252992,0.0018202818706629,0.0104383306810634,0.00137983684799337,-0.00177576829118501,0.00112847653453905,-0.00104071859684107,0.00015260496557124,0.00953818279480219,0.000201267862018301,-0.00379702725053704,0.000126003316115658,0.10014326191453,0.00284419042291078,0.0163098916891616,0.00215599507498964,-0.00741606884870515,0.000246100226788395
"14","F1380","high",11,7.21687836487032e-05,1.15627997255187,0.00057663895174754,1.82911737733646e-05,5.75627843671481e-10,18.6102156046987,0.0700438458305295,1176448.2616157,4428.19025292899,11.8832717616279,0.336138745467925,1.7633580897775,0.265853025254961,-0.383188188213131,0.218658754117225,-0.146641506087553,0.0277111907609242,1.77658451014603,0.0357216428774527,-0.724920607754101,0.0217874325535543,0.0593471970596022,0.00169677942352156,0.00880652754055444,0.00132876879828568,-0.00191371075011764,0.00109214319956609,-0.000732354063213203,0.000138438218386587,0.00887258266339859,0.000181599411995355,-0.0036203839333096,0.000110020367747339,0.0927299954056285,0.00265121784925243,0.0137601992821163,0.00207620124732137,-0.0070710623697453,0.000214883530756521
"15","F1380","high",9,7.21687836487032e-05,1.15629406158273,0.000577860690573751,1.82910018591337e-05,7.34942063269108e-10,18.6319026523901,0.0667108636360437,1177844.6341466,4217.84052143527,10.8732420250432,0.306023521047445,1.43606788347529,0.264207246567471,-0.437137911258256,0.203093517238977,-0.0924432663720487,0.0259489487411601,1.63695346453103,0.0325266292407778,-0.689226805841468,0.0184776165870094,0.0541759259179765,0.00153757436638473,0.00715520790295604,0.00131703879638091,-0.00217803954347022,0.00101229075656243,-0.000460598553683716,0.000129299955789853,0.00815612026489918,0.000164187636899205,-0.00343407240342401,9.29295863825673e-05,0.0846498842468383,0.00240245994747614,0.0111800123483688,0.00205787311934517,-0.00670717266293753,0.000181503098403452
"16","F1380","high",7,7.21687836487032e-05,1.15628469273686,0.000577113363334131,1.82911161773552e-05,6.42212582323665e-10,18.6520656210141,0.0697643500890318,1179102.34435023,4410.64452509203,9.72947519203428,0.250290273081357,1.13852047093375,0.219553596169661,-0.467654305439724,0.174747694729511,-0.0438725058124643,0.0223950674306484,1.47851604015074,0.0286026751804711,-0.645850428670249,0.015625406281417,0.0483727485677774,0.00125676442749953,0.00566046609840124,0.00109144378889126,-0.00232507136173133,0.000869579685898845,-0.000218124169168158,0.000111365318721228,0.00735084711683037,0.000144222317312067,-0.00321102215503209,7.86386633680338e-05,0.0755824196371521,0.00196369441796801,0.00884447827875194,0.0017053809201426,-0.00627152764654706,0.000153591139390691
"17","F1380","high",5,7.21687836487032e-05,1.15623734485607,0.000578786185520281,1.82916939354623e-05,8.39313169969449e-10,18.6793006699672,0.0669158125931191,1180738.37702583,4230.61610209388,8.60103482679768,0.212351143337355,0.860571640178767,0.185241210800365,-0.567870416406635,0.157839784715371,-0.0070289736061015,0.0200978447108513,1.31535409960104,0.0242964339401329,-0.601798852291486,0.0133895574006891,0.0426395373646175,0.00106684346492576,0.00426627462221249,0.000918537826035313,-0.0028152114630661,0.000783327698925194,-3.48460608226445e-05,9.963530970244e-05,0.00652085375853816,0.000123023479495519,-0.00298341131794028,6.74109505711292e-05,0.0666242771322149,0.0016669429139465,0.00666605409720701,0.00143521535318018,-0.00582697523035211,0.000131662012834237
"18","F1380","high",3,7.21687836487032e-05,1.15633695637708,0.000576834780188446,1.82904784767679e-05,6.00065384894105e-10,18.6759159566808,0.0679355464714416,1180704.58584956,4295.33430413911,7.12612216448143,0.180416169840427,0.673667228126427,0.158301127435896,-0.624095867106209,0.149472025412433,0.0204814271179879,0.0161033530834647,1.11862822534935,0.0197326000425145,-0.535622366977251,0.0124259025534728,0.0353374357019654,0.000906071640924714,0.00334062086068253,0.00078497518749963,-0.00309480346627384,0.000742235339697711,0.000101564511126937,7.98585724644439e-05,0.00554711974834113,0.000100980329605493,-0.00265607584556059,6.27440447884874e-05,0.0552147432843209,0.00141573693894487,0.00521972009481646,0.00122652373046817,-0.00518764813586053,0.000122546962477514
"19","F1380","high",1,7.21687836487032e-05,1.15625090479398,0.000576883731005639,1.82915284679197e-05,6.13098081345545e-10,18.7173576320485,0.0640261401954189,1183168.57639125,4047.69036274127,5.5451214329637,0.216336442661493,0.52593816535745,0.193733460066284,-0.718739022364351,0.150547383890549,0.0337950350284746,0.0245443757060428,0.895233816102783,0.0258346717794674,-0.452888920326083,0.0192018116143823,0.0273778849633725,0.00107531515101608,0.00259671041708956,0.000956738483661757,-0.00354862459025735,0.00074409378191503,0.000166855963846442,0.000121173894521067,0.00442003096395372,0.000128765217779317,-0.00223604494721525,9.54019983964422e-05,0.0427779452552696,0.00168017992346263,0.00405736002670244,0.00149490388072149,-0.00436727528752979,0.000186332028118051
"20","F1380","high",0,7.21687836487032e-05,1.1562667374884,0.000578217724966596,1.82913352703839e-05,7.77149458153327e-10,18.7050205787263,0.0712181295862125,1182417.40143684,4502.61975207566,4.74554603728437,0.228161093613389,0.456674410866088,0.208775083963101,-0.805075665730621,0.151494040390351,0.0327391746718693,0.0252574701593877,0.778085656221707,0.026252232511632,-0.407322835100749,0.0220376998550804,0.023460743617758,0.00113035155444212,0.00225767934520998,0.00103214611106726,-0.00398008440719087,0.00075034809923615,0.00016185395256923,0.000124865125522364,0.00384665282980134,0.000130434339770903,-0.00201369800838039,0.000109157888725351,0.0366574119027469,0.00176617430381581,0.00352762397689059,0.00161272829854259,-0.00393300392261795,0.000213199001416702
"21","F1380","high",-1,7.21687836487032e-05,1.15618107120978,0.000577964708267641,1.82923806560104e-05,7.53537157872824e-10,18.7120736500433,0.0685952935880589,1182708.0227611,4336.23594101486,4.01231948073819,0.310409341351908,0.420566949418975,0.284250414594815,-0.860314550895885,0.171994894117028,0.0300802269091182,0.0399536962159546,0.66682826170022,0.0387331554170957,-0.363896687539596,0.0307168520463407,0.0198223806116668,0.0015376033174541,0.0020777603040067,0.00140433165439823,-0.00425028030681045,0.000850678714226725,0.00014860773413989,0.000197382066521675,0.00329438462452797,0.00019193908622965,-0.00179778770817312,0.000152096931066346,0.0309724697057294,0.00240250518352204,0.00324650047501046,0.00219426820999723,-0.00351130411752563,0.000297064318488956
"22","F1380","high",-2,7.21687836487032e-05,1.15620630289414,0.000579291488647381,1.82920727415664e-05,8.91229389321075e-10,18.7058838280589,0.0670418774819218,1182362.49597131,4238.48565608332,3.36778157105124,0.362290246117725,0.406821530493128,0.326252735226716,-0.947788832511699,0.188601991519947,0.0271529730616531,0.0477532747831301,0.565619518582949,0.0455702722487616,-0.323505898783759,0.033546948723915,0.0166487684614975,0.00179293310596933,0.00201113917973545,0.00161289119573349,-0.00468543356805497,0.000933112507575167,0.000134231853226643,0.000236065994962434,0.00279616364764767,0.000225639203839014,-0.00159926488436073,0.000166026320905785,0.0260137007210899,0.00280145797807708,0.00314240496833664,0.00252014249333358,-0.00312356422726705,0.000324270158019111
"23","F1380","high",4,7.21687836487032e-05,1.15629640029512,0.000577855000448968,1.82909733224926e-05,7.34137935186656e-10,18.6826940986052,0.067136812021234,1181059.7256444,4244.78082638468,7.92046975029433,0.203737368301988,0.889455734576794,0.174529393593688,-0.0213450692859418,0.156286443783508,0.0037959548026554,0.0191369402358082,1.2381629681012,0.0228508411583685,-0.563329136524708,0.0138874880979695,0.0392493759327729,0.00101739323199268,0.00440764040550347,0.000864607528810961,-0.000105774111274635,0.000774503573712342,1.88106086848826e-05,9.48301985247939e-05,0.00613563656363132,0.000115387086603547,-0.00279154112702987,6.96253313942403e-05,0.0613271498949577,0.00158967692498856,0.00688693813359917,0.00135094926376713,-0.00545222876373021,0.000135986975379376
"24","F1380","high",-3,7.21687836487032e-05,1.15616439370082,0.000576792534588444,1.82925841853044e-05,6.06353989434651e-10,18.7019368270783,0.0645607702115342,1182037.11589753,4080.93054890691,2.78960480783125,0.394150794415677,0.4218420115856,0.327651272761161,-1.01350497557779,0.189106516649008,0.0226526587554748,0.0490970878211437,0.476289319005201,0.0502471918776216,-0.288521723118576,0.035573941644942,0.0137968491813954,0.00195041931518518,0.00208634950580966,0.00162068080431998,-0.00501260080043801,0.00093653493591745,0.000112035696070469,0.000242818392271775,0.00235563542283004,0.000248759377031444,-0.00142697298493619,0.000176078637544308,0.0215575768459303,0.00304753017997684,0.00325992110282759,0.00253231375674997,-0.0027870566112035,0.000343903588953726
"25","F1380","high",-4,7.21687836487032e-05,1.15612270980369,0.000576583947173168,1.82930929074755e-05,5.79151972932104e-10,18.7013838037466,0.0644060758931273,1181926.67744178,4070.85627640065,2.32226055838124,0.39738077248403,0.443027367655053,0.314375806898172,-1.08462205192063,0.18289174580168,0.0145014848382463,0.047251943052439,0.396717403015998,0.0500434943009863,-0.25761682691005,0.0361132627637188,0.0114865477732826,0.00196636028691963,0.00219133680115062,0.00155490535586942,-0.00536484287707426,0.00090467946933807,7.17283845591214e-05,0.000233723309393374,0.00196227481269902,0.000247556550058821,-0.00127424460568131,0.00017871164456251,0.017947730895754,0.00307243794831192,0.00342396375179784,0.00242953961854596,-0.00248875899547131,0.000349046180786152
"26","F1380","high",-6,7.21687836487032e-05,1.15600359618676,0.000577684612896948,1.82945467572027e-05,7.3140766312984e-10,18.6828544269959,0.0654449589652382,1180540.14626725,4135.98236395845,1.48680642743638,0.448600636179362,0.513909174675528,0.358088041317096,-1.29375693719162,0.19410341491994,-0.00929195058612639,0.055176528416981,0.249764181681543,0.0573708568471292,-0.194502464042442,0.0386416852793072,0.00736951285332431,0.00222409411643235,0.00254724502014883,0.00177491527215696,-0.00641264269629954,0.000962571549689569,-4.60565329913082e-05,0.000273487705242878,0.00123798250615305,0.000284398190110138,-0.000964071974880776,0.000191621574316905,0.0115148638333192,0.00347514705692555,0.00398007034398254,0.00277330511274525,-0.00188295307593902,0.000374260887337706
"27","F1380","high",-8,7.21687836487032e-05,1.15578778947305,0.000579017421337385,1.82971813795642e-05,8.85138718531422e-10,18.6786796648775,0.0656134007121477,1179886.09460121,4145.53908724702,0.855599156502779,0.413938256496399,0.629677646632141,0.375231427269752,-1.46680248610501,0.194680787017888,-0.0361293430250873,0.0576159989309259,0.131286661489926,0.0546590442820563,-0.145750061956159,0.0361363998182586,0.00424355556519978,0.00205296043133077,0.00312304197747189,0.00186120735497369,-0.00727496959955168,0.000967054074310382,-0.000179192409781932,0.000285770887087932,0.000651148658536886,0.000271066415794032,-0.000722883469252535,0.00017922730628292,0.00663055557062466,0.00320775067395433,0.00487975308979983,0.00290813649214638,-0.00141188177588386,0.000350053332583827
"28","F1380","high",-10,7.21687836487032e-05,1.15602309622643,0.000577608691871887,1.82943087325453e-05,7.21250441914468e-10,18.6580952351848,0.0665023929730072,1179010.87921922,4202.89735771696,0.197832724758695,0.344765317331944,0.761548392754947,0.324409614982611,-1.64366332409639,0.183049772262472,-0.0695730887459088,0.0479078535165784,0.0197700695743822,0.0453087593576113,-0.0959988235426021,0.0304001724512478,0.000983166350970999,0.00171334260143801,0.00378465572521415,0.00161255856562457,-0.00816848918472818,0.000911767608710859,-0.000345756344768184,0.000238105436085454,9.82510208338716e-05,0.00022516808329105,-0.000477083926104802,0.000151094801278879,0.00153619742339218,0.00267709781474689,0.0059135245706471,0.00251962275878839,-0.00093180454317344,0.000295107033747809
"29","F1380","high",-12,7.21687836487032e-05,1.15584016851563,0.000577827661588354,1.82965418546183e-05,7.57455383815369e-10,18.6261198618852,0.0663287056260241,1176660.46901205,4190.80718246317,-0.413318963505569,0.33720805743091,0.929854838735191,0.285267690759015,-1.80925506996898,0.179181406531421,-0.108093685440801,0.0405061703298734,-0.0814102226589799,0.0428056846591984,-0.0473073173557433,0.030739530829381,-0.00206144977073521,0.00168207775526592,0.00463769924290409,0.00142296615529304,-0.00902375351364399,0.000896879337730359,-0.000539122863320692,0.00020203760630773,-0.000406037708534984,0.000213522023711483,-0.000235947699302165,0.000153300978357476,-0.00322101526677376,0.00262824649260299,0.00724640506703764,0.00222338461764537,-0.000460835350199542,0.000299415973354446
"30","F1380","high",-14,7.21687836487032e-05,1.15597816849258,0.000576537952644926,1.8294857146129e-05,5.83046398011498e-10,18.5894608608853,0.0694333063103168,1174592.98794128,4387.57706579321,-0.980471795911821,0.331341341029896,1.12635753840341,0.271806868585211,-1.95424985053226,0.17297473841856,-0.149864037739423,0.037709414089533,-0.167733629408176,0.0410257466921327,0.000585351137234479,0.0308926857768266,-0.0049088739459739,0.00165903066466181,0.00563927202921507,0.0013610904578436,-0.00978423470741427,0.000869226563836663,-0.000750315994162128,0.000188849381709329,-0.000839782691045902,0.000205507729347968,2.93064518408131e-06,0.000154668644158811,-0.00767011554058422,0.00259223541353408,0.00881136254564854,0.00212670384038063,5.7239163751588e-06,0.000302087195622677
"31","F1380","high",-16,7.21687836487032e-05,1.1559330521665,0.000578348521427623,1.82954078942727e-05,8.09591586057116e-10,18.5423697972696,0.068245702376059,1171536.4991052,4312.58797219834,-1.49946073243717,0.357009198129377,1.3314172989452,0.307753413837038,-2.14642990782853,0.180182880693898,-0.19321491369882,0.0431595588886229,-0.241287471585336,0.0449127124814288,0.0458856125958314,0.0318859954981786,-0.00754574169758036,0.00179665750085292,0.00670009611602257,0.00154880656644529,-0.0108014870320147,0.000910034901151659,-0.000972316112954742,0.000217232274465802,-0.0012142318208533,0.000226065026252598,0.000230910335158038,0.000160450189831861,-0.0117902214024693,0.00280727734508269,0.0104689001812853,0.00242001026007077,0.000450996748355542,0.000313379277015353
"32","F1380","high",-18,7.21687836487032e-05,1.15583621355714,0.000578133837721302,1.829659014138e-05,7.91731895148959e-10,18.525286418031,0.0629308665041905,1170283.46500763,3976.22317805353,-1.9408742843932,0.411981765040864,1.56244855022774,0.372092955269975,-2.26881943701008,0.19884062522349,-0.240171869682825,0.052384647183929,-0.304090700384876,0.0523107207044426,0.0869033269952354,0.0335072490497899,-0.00978591055052955,0.00207759974002974,0.00787788362970326,0.00187607419767513,-0.0114394137963577,0.00100545719728996,-0.00121094933987668,0.000264132161883793,-0.00153322882225968,0.000263811188189752,0.000438167578063755,0.000168933867810617,-0.0152904852352024,0.00324624959379647,0.0123091931714113,0.0029313659338674,0.000855796050905772,0.000329948960567611
"33","F1380","high",-20,7.21687836487032e-05,1.15586980291104,0.000576344406759015,1.82961800512027e-05,5.62143828833223e-10,18.504408179072,0.0638376744432285,1169024.71308613,4033.34248583399,-2.34866677863147,0.513950620074085,1.82195392759416,0.496663739682362,-2.39441554249474,0.226475083341443,-0.280522090267721,0.0717330449629678,-0.344805598351959,0.06419210698713,0.116774775293084,0.0406186818638734,-0.0118683974905252,0.00259890428658146,0.0092067864283033,0.00251064273452087,-0.0120995773748619,0.00114745141978851,-0.00141754790524617,0.000362623144018111,-0.001742388462864,0.000324674447049166,0.000590091988635629,0.000205322588816124,-0.0185443710789456,0.00406078794778352,0.0143856037942239,0.00392287927268885,0.00115252341530396,0.000401020681281492
"34","F1380","high",6,7.21687836487032e-05,1.15630535721417,0.000576967580021907,1.82908640322299e-05,6.2097372184055e-10,18.6732581068868,0.0730854156757484,1180479.41024489,4620.68703577985,9.17031507419337,0.235562918065091,1.0905335132296,0.204428332913349,-0.0895677209175294,0.168657968424477,-0.0322053519493026,0.0210736812045776,1.41232829370576,0.0267685922393178,-0.617864056048754,0.0150143228379995,0.0454884894137953,0.00117441257816725,0.00540948939819247,0.00101435019009736,-0.000444292294409872,0.00083673048831202,-0.00015975163332567,0.000104544595624275,0.00700572228077877,0.000134514790268891,-0.00306485680648334,7.51634984229384e-05,0.0710757647090551,0.00183501965338632,0.00845232718467574,0.00158492217202713,-0.00598604845016278,0.000146803707857301
"35","F1380","high",8,7.21687836487032e-05,1.15630222939795,0.000577027230578641,1.82909021969772e-05,6.29385508486793e-10,18.6458904853184,0.0644705980282546,1178743.64561671,4076.12332396758,10.306689791695,0.286021995756873,1.37017335344732,0.243655044677765,-0.119516222568728,0.189140223355047,-0.0748805032982446,0.0245150854629492,1.5716188383853,0.0308843325515411,-0.663437513517471,0.0172424731019462,0.0512756978133792,0.00143629018601019,0.0068166012796777,0.00121287666734229,-0.000594592234372745,0.000941003708055421,-0.000372529894353511,0.0001219630188986,0.00781879092740273,0.000155769956642986,-0.00330059622912034,8.65684087014753e-05,0.0801182778334049,0.00224420341564092,0.0106509394994964,0.00189511979272232,-0.00644647701000067,0.000169078923245069
"36","F1380","high",10,7.21687836487032e-05,1.15637681167575,0.000576912772521502,1.82899922072786e-05,6.08313853947984e-10,18.6084597453572,0.0702977070323985,1176511.78342051,4444.9375273122,11.3877914442902,0.321599443996243,1.64737855787999,0.27338287196827,-0.166021527329479,0.21543678389842,-0.128933567493191,0.0276296792297987,1.7215785093498,0.0341279935785867,-0.704944669972258,0.0197855108585089,0.0568786488993395,0.00162225335512565,0.0082281684781765,0.00136654051336886,-0.000829228407360788,0.00107612167792621,-0.000643985021385471,0.000138014302765581,0.00859877528184386,0.000173414840028871,-0.00352099005087743,9.97514603316097e-05,0.0888728889052179,0.00253477086738383,0.0128565132471508,0.00213521955213884,-0.00687693369311998,0.000194827070960175
"37","F1380","high",12,7.21687836487032e-05,1.15633560321465,0.000577191485968755,1.82904949869784e-05,6.49212365937403e-10,18.5946902513216,0.071822783663661,1175567.002624,4541.11789772863,12.340301174413,0.349208086253961,1.9592713673401,0.271928654511546,-0.199428469438925,0.222162670307296,-0.185362471224029,0.029295023049186,1.84690120575526,0.0372722065941634,-0.737234122438527,0.023455554198475,0.0617296707418242,0.00176344969944209,0.00980082857706597,0.00136164407664912,-0.000997597512493156,0.00111144342050324,-0.000927235417906601,0.000146572733858956,0.00923872130125487,0.000189415532778237,-0.00368785323749869,0.000118083074157424,0.0964526105341003,0.00275539015537827,0.0153137946516656,0.00212756886976425,-0.00720283835448963,0.000230631004213718
"38","F1380","high",14,7.21687836487032e-05,1.15633242526081,0.000578592202379481,1.82905337619555e-05,8.14101533820345e-10,18.5570793169907,0.0711261596131606,1173183.50637783,4497.31099137567,13.2361422280212,0.36986839526076,2.31011677885718,0.285199232690937,-0.196347162649043,0.230714010515478,-0.24704571819963,0.0318379825509859,1.96723904497661,0.0397020758232703,-0.77124350522879,0.0273431429318639,0.0664797639530342,0.00187700963292827,0.0116027778726377,0.00143292889571716,-0.000986172013029802,0.00115887316894011,-0.00124081025638651,0.000159853238825978,0.00988064234247726,0.000202743188107977,-0.00387364273476729,0.000138208926040051,0.103874631176616,0.00293282755145042,0.0181293404259964,0.00223895139955807,-0.00756570846634236,0.000269939308671975
